time,ID,pm25,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M
2021-05-26,52,24.12164167,21.1232473,106.2883295,5.527568,2.685983180999756,141.88487243652344,28.418758392333984,32.70000457763672,24.45000648498535,0.5625,76.09375,100503.296875
2021-05-26,53,30.7232875,21.1527453,106.111371,5.5352697,2.901437520980835,139.6803436279297,28.27500343322754,32.75999450683594,24.350000381469727,0.675,76.3062515258789,100491.5625
2021-05-26,60,22.72544167,21.1873402,106.0742958,5.0149364,2.9287359714508057,139.1016387939453,28.26250267028809,32.74999237060547,24.350000381469727,0.6875,76.3375015258789,100497.5
2021-05-26,62,23.48311667,21.1518069,106.1518796,5.995299,2.6557507514953613,144.88868713378906,28.38750648498535,32.849998474121094,24.350000381469727,0.5625,76.0250015258789,100438.1015625
2021-05-26,66,30.32068333,21.1638526,105.9235646,6.0008135,2.9287359714508057,139.1016387939453,28.26250267028809,32.74999237060547,24.350000381469727,0.6875,76.3375015258789,100497.5
2021-05-26,71,32.828375,21.0272212,106.0342099,4.7475653,2.609203100204468,137.0966796875,28.1875057220459,32.349998474121094,24.050012588500977,0.4375,76.57499694824219,100534.3046875
2021-05-26,155,28.90287826,21.1137452,105.9268934,5.2229247,2.6411564350128174,137.29718017578125,28.19500541687012,32.38999938964844,24.08001136779785,0.4625,76.5512466430664,100530.625
2021-05-26,157,25.60957083,21.1277395,105.8895444,5.4764967,2.761488199234009,137.96084594726562,28.23563003540039,32.62999725341797,24.20000648498535,0.553125,76.27437591552734,100499.859375
2021-05-26,158,14.2718125,21.1560765,106.2223111,4.7100043,2.6557507514953613,144.88868713378906,28.38750648498535,32.849998474121094,24.350000381469727,0.5625,76.0250015258789,100438.1015625
2021-05-26,159,23.82564167,21.0377269,106.1468067,5.693217,2.7162156105041504,138.8810577392578,28.450010299682617,32.550010681152344,24.550012588500977,0.5625,76.1624984741211,100568.5
2021-05-26,160,19.6379125,21.0353984,106.1025755,5.765338,2.609203100204468,137.0966796875,28.1875057220459,32.349998474121094,24.050012588500977,0.4375,76.57499694824219,100534.3046875
2021-05-26,161,11.97972917,21.1194449,105.9896021,5.4651723,2.6411564350128174,137.29718017578125,28.19500541687012,32.38999938964844,24.08001136779785,0.4625,76.5512466430664,100530.625
2021-05-26,163,11.04612917,21.0243474,106.0172877,4.988467,2.609203100204468,137.0966796875,28.1875057220459,32.349998474121094,24.050012588500977,0.4375,76.57499694824219,100534.3046875
2021-05-26,169,12.036125,21.0832037,106.2807861,5.4414167,2.7162156105041504,138.8810577392578,28.450010299682617,32.550010681152344,24.550012588500977,0.5625,76.1624984741211,100568.5
2021-05-26,173,3.303664706,20.9774,106.4308,4.5892034,2.818784236907959,138.54159545898438,28.612504959106445,32.24999237060547,25.050012588500977,1.125,76.76250457763672,100386.5
